yearBuilt,url,longitude,homeStatus,real estate provider,paymentPeriod,isListed,relaxed,postal_code,title,address,facts and features,currency,commute,price,latitude,city,homeType,state,bedrooms,bathrooms,area
,https://www.zillow.com/b/15-hudson-yards-new-york-ny-9qJ7gb/,-73.9883,,,,,False,,For Rent,"15 Hudson Yards, New York, NY"," bds,  ba , sqft",,,,40.7507,,,,,,
,https://www.zillow.com/b/776-6th-ave-new-york-ny-9gq5Q2/,-73.991377,,,,,False,,For Rent,"776 6th Ave, New York, NY"," bds,  ba , sqft",,,,40.744844,,,,,,
,https://www.zillow.com/b/315-7th-ave-new-york-ny-4Nwq/,-73.993232,,,,,False,,For Rent,"315 7th Ave, New York, NY"," bds,  ba , sqft",,,,40.746971,,,,,,
,https://www.zillow.com/b/221-w-29th-st-new-york-ny-9n4sDL/,-73.993712,,,,,False,,For Rent,"221 W 29th St, New York, NY"," bds,  ba , sqft",,,,40.748438,,,,,,
,https://www.zillow.com/b/360-w-34th-st-new-york-ny-65cFZ9/,-73.995237,,,,,False,,For Rent,"360 W 34th St, New York, NY"," bds,  ba , sqft",,,,40.752783,,,,,,
,https://www.zillow.com/b/100-w-31st-st-new-york-ny-27Sq/,-73.989412,,,,,False,,For Rent,"100 W 31st St, New York, NY"," bds,  ba , sqft",,,,40.747842,,,,,,
-1,https://www.zillow.com/homedetails/323-W-30th-St-APT-D4-New-York-NY-10001/2110939361_zpid/,-73.99631,FOR_RENT,,,,False,10001,Apartment for rent,"323 W 30th St APT D4, New York, NY 10001","1 bds, 1.0 ba ,600 sqft",USD,,"$2,380/mo",40.750326,New York,MULTI_FAMILY,NY,1,1.0,600
,https://www.zillow.com/b/9-w-31st-st-new-york-ny-27jc/,-73.986674,,,,,False,,For Rent,"9 W 31st St, New York, NY"," bds,  ba , sqft",,,,40.747088,,,,,,
,https://www.zillow.com/b/507-w-28th-st-new-york-ny-9jMd9f/,-74.002129,,,,,False,,For Rent,"507 W 28th St, New York, NY"," bds,  ba , sqft",,,,40.75109,,,,,,
,https://www.zillow.com/b/885-6th-ave-new-york-ny-5Z5Nrz/,-73.98912,,,,,False,,For Rent,"885 6th Ave, New York, NY"," bds,  ba , sqft",,,,40.748239,,,,,,
2016,https://www.zillow.com/homedetails/50-W-30th-St-13C-New-York-NY-10001/300195880_zpid/,-73.98938,FOR_RENT,,,,False,10001,Apartment for rent,"50 W 30th St # 13C, New York, NY 10001","1 bds, 1.0 ba ,679 sqft",USD,,"$4,650/mo",40.746995,New York,MULTI_FAMILY,NY,1,1.0,679
-1,https://www.zillow.com/homedetails/42-W-33rd-St-APT-24E-New-York-NY-10001/2081019051_zpid/,-73.987122,FOR_RENT,,,,False,10001,Apartment for rent,"42 W 33rd St APT 24E, New York, NY 10001","0 bds, 1.0 ba ,None sqft",USD,,"$4,054/mo",40.748412,New York,MULTI_FAMILY,NY,0,1.0,
,https://www.zillow.com/b/303-10th-ave-new-york-ny-26Vt/,-74.002376,,,,,False,,For Rent,"303 10th Ave, New York, NY"," bds,  ba , sqft",,,,40.75071,,,,,,
-1,https://www.zillow.com/homedetails/440-W-34th-St-APT-9C-New-York-NY-10001/2081030412_zpid/,-73.997986,FOR_RENT,,,,False,10001,Apartment for rent,"440 W 34th St APT 9C, New York, NY 10001","2 bds, 1.0 ba ,None sqft",USD,,"$4,250/mo",40.753795,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/the-epic-new-york-ny-6QjG/,-73.990137,,,,,False,,The Epic,"125 W 31st St, New York, NY"," bds,  ba , sqft",,,,40.748723,,,,,,
-1,https://www.zillow.com/homedetails/505-W-29th-St-27C-New-York-NY-10001/2082140409_zpid/,-74.001466,FOR_RENT,,,,False,10001,Apartment for rent,"505 W 29th St # 27C, New York, NY 10001","2 bds, 2.0 ba ,None sqft",USD,,"$7,995/mo",40.751615,New York,MULTI_FAMILY,NY,2,2.0,
-1,https://www.zillow.com/homedetails/412-W-25th-St-APT-4A-New-York-NY-10001/2096925090_zpid/,-74.001319,FOR_RENT,,,,False,10001,Apartment for rent,"412 W 25th St APT 4A, New York, NY 10001","2 bds, 1.0 ba ,None sqft",USD,,"$3,600/mo",40.74792,New York,MULTI_FAMILY,NY,2,1.0,
1910,https://www.zillow.com/homedetails/1182-Broadway-APT-6B-New-York-NY-10001/2102252058_zpid/,-73.988384,FOR_RENT,,,,False,10001,Apartment for rent,"1182 Broadway APT 6B, New York, NY 10001","1 bds, 1.0 ba ,1009 sqft",USD,,"$6,495/mo",40.745475,New York,MULTI_FAMILY,NY,1,1.0,1009
,https://www.zillow.com/b/144-w-27th-st-new-york-ny-6V68/,-73.992945,,,,,False,,For Rent,"144 W 27th St, New York, NY"," bds,  ba , sqft",,,,40.746009,,,,,,
-1,https://www.zillow.com/homedetails/442-10th-Ave-APT-4RN-New-York-NY-10001/2126548003_zpid/,-73.998512,FOR_RENT,,,,False,10001,Apartment for rent,"442 10th Ave APT 4RN, New York, NY 10001","1 bds, 1.0 ba ,None sqft",USD,,"$2,850/mo",40.754904,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/15-hudson-yards-new-york-ny-9qJ7gb/,-73.997019,,,,,False,,15 Hudson Yards,"15 Hudson Yards, New York, NY"," bds,  ba , sqft",,,,40.750245,,,,,,
-1,https://www.zillow.com/homedetails/154-W-27th-St-FRNT-2-New-York-NY-10001/2081071235_zpid/,-73.993124,FOR_RENT,,,,False,10001,Apartment for rent,"154 W 27th St FRNT 2, New York, NY 10001","2 bds, 2.0 ba ,1800 sqft",USD,,"$6,869/mo",40.746085,New York,MULTI_FAMILY,NY,2,2.0,1800
-1,https://www.zillow.com/homedetails/100-W-31st-St-APT-18H-New-York-NY-10001/2081071216_zpid/,-73.989217,FOR_RENT,,,,False,10001,Apartment for rent,"100 W 31st St APT 18H, New York, NY 10001","1 bds, 1.0 ba ,None sqft",USD,,"$4,290/mo",40.747915,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/252-7th-ave-new-york-ny-5Xjb89/,-73.995482,,,,,False,,For Rent,"252 7th Ave, New York, NY"," bds,  ba , sqft",,,,40.745311,,,,,,
,https://www.zillow.com/b/261-w-28th-st-new-york-ny-27CY/,-73.995775,,,,,False,,For Rent,"261 W 28th St, New York, NY"," bds,  ba , sqft",,,,40.748452,,,,,,
,https://www.zillow.com/b/the-capitol-new-york-ny-9gq5Q2/,-73.9978,,,,,False,,The Capitol,"776 6th Ave, New York, NY"," bds,  ba , sqft",,,,40.7509,,,,,,
,https://www.zillow.com/b/315-w-33rd-st-new-york-ny-5Xj4Kc/,-73.994614,,,,,False,,For Rent,"315 W 33rd St, New York, NY"," bds,  ba , sqft",,,,40.752262,,,,,,
-1,https://www.zillow.com/homedetails/179-Orchard-St-APT-12-New-York-NY-10002/2112383962_zpid/,-73.988573,FOR_RENT,,,,False,10002,Apartment for rent,"179 Orchard St APT 12, New York, NY 10002","1 bds, 1.0 ba ,600 sqft",USD,,"$2,650/mo",40.721879,New York,MULTI_FAMILY,NY,1,1.0,600
-1,https://www.zillow.com/homedetails/127-Stanton-St-APT-7-New-York-NY-10002/2115129420_zpid/,-73.986706,FOR_RENT,,,,False,10002,Apartment for rent,"127 Stanton St APT 7, New York, NY 10002","1 bds, 1.0 ba ,800 sqft",USD,,"$2,435/mo",40.720726,New York,MULTI_FAMILY,NY,1,1.0,800
-1,https://www.zillow.com/homedetails/43-Clinton-St-FRNT-2-New-York-NY-10002/2103207618_zpid/,-73.984904,FOR_RENT,,,,False,10002,Apartment for rent,"43 Clinton St FRNT 2, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$2,550/mo",40.719956,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/118-orchard-st-new-york-ny-5YHPdb/,-73.989559,,,,,False,,For Rent,"118 Orchard St, New York, NY"," bds,  ba , sqft",,,,40.719425,,,,,,
,https://www.zillow.com/b/the-ludlow-new-york-ny-23sY/,-73.987173,,,,,False,,The Ludlow,"188 Ludlow St, New York, NY"," bds,  ba , sqft",,,,40.722015,,,,,,
-1,https://www.zillow.com/homedetails/124-Allen-St-APT-5B-New-York-NY-10002/2109481329_zpid/,-73.989563,FOR_RENT,,,,False,10002,Apartment for rent,"124 Allen St APT 5B, New York, NY 10002","1 bds, 1.0 ba ,800 sqft",USD,,"$3,700/mo",40.720179,New York,MULTI_FAMILY,NY,1,1.0,800
-1,https://www.zillow.com/homedetails/86-Stanton-St-APT-2-New-York-NY-10002/2108418903_zpid/,-73.988616,FOR_RENT,,,,False,10002,Apartment for rent,"86 Stanton St APT 2, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,650/mo",40.721629,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/252-south-st-new-york-ny-9pSKPZ/,-73.990468,,,,,False,,For Rent,"252 South St, Manhattan, NY"," bds,  ba , sqft",,,,40.710029,,,,,,
,"https://www.zillow.com/b/One-Manhattan-Square-Manhattan-NY/40.710456,-73.991235_ll/",-73.991235,,,,,False,,One Manhattan Square,"252 South St, Manhattan, NY"," bds,  ba , sqft",,,,40.710456,,,,,,
,https://www.zillow.com/b/331-e-houston-st-new-york-ny-23HL/,-73.982592,,,,,False,,For Rent,"331 E Houston St, New York, NY"," bds,  ba , sqft",,,,40.720767,,,,,,
,https://www.zillow.com/b/205-allen-st-new-york-ny-5VTF/,-73.989272,,,,,False,,For Rent,"205 Allen St, New York, NY"," bds,  ba , sqft",,,,40.721997,,,,,,
-1,https://www.zillow.com/homedetails/15-Essex-St-APT-11-New-York-NY-10002/2107843767_zpid/,-73.990119,FOR_RENT,,,,False,10002,Apartment for rent,"15 Essex St APT 11, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,200/mo",40.715211,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/250-east-houston-street-new-york-ny-5XjY7H/,-73.98491,,,,,False,,250 East Houston Street,"250 E Houston St, New York, NY"," bds,  ba , sqft",,,,40.722095,,,,,,
-1,https://www.zillow.com/homedetails/135-E-Broadway-APT-2A-New-York-NY-10002/2080992278_zpid/,-73.991617,FOR_RENT,,,,False,10002,Apartment for rent,"135 E Broadway APT 2A, New York, NY 10002","3 bds, 1.0 ba ,None sqft",USD,,"$3,450/mo",40.713728,New York,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/23-Clinton-St-APT-2C-New-York-NY-10002/2081186174_zpid/,-73.984546,FOR_RENT,,,,False,10002,Apartment for rent,"23 Clinton St APT 2C, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,400/mo",40.720659,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/54-Allen-St-APT-4A-New-York-NY-10002/2106484194_zpid/,-73.99195,FOR_RENT,,,,False,10002,Apartment for rent,"54 Allen St APT 4A, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$3,250/mo",40.715499,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/163-Rivington-St-3-New-York-NY-10002/2080954850_zpid/,-73.985293,FOR_RENT,,,,False,10002,Apartment for rent,"163 Rivington St # 3, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,000/mo",40.718932,New York,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/156-Allen-St-APT-17A-New-York-NY-10002/2080955971_zpid/,-73.989653,FOR_RENT,,,,False,10002,Apartment for rent,"156 Allen St APT 17A, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,075/mo",40.720884,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/81-Rivington-St-APT-2A-New-York-NY-10002/2118468524_zpid/,-73.989339,FOR_RENT,,,,False,10002,Apartment for rent,"81 Rivington St APT 2A, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,900/mo",40.720233,New York,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/145-Attorney-St-APT-3B-New-York-NY-10002/2090454880_zpid/,-73.983744,FOR_RENT,,,,False,10002,Apartment for rent,"145 Attorney St APT 3B, New York, NY 10002","4 bds, 2.0 ba ,None sqft",USD,,"$8,095/mo",40.720156,New York,MULTI_FAMILY,NY,4,2.0,
,https://www.zillow.com/b/89-clinton-st-new-york-ny-8YyH/,-73.98554,,,,,False,,For Rent,"89 Clinton St, New York, NY"," bds,  ba , sqft",,,,40.718742,,,,,,
,https://www.zillow.com/b/91-attorney-st-new-york-ny-97QKtn/,-73.984786,,,,,False,,For Rent,"91 Attorney St, New York, NY"," bds,  ba , sqft",,,,40.71832,,,,,,
-1,https://www.zillow.com/homedetails/163-Ludlow-St-APT-2A-New-York-NY-10002/2087314114_zpid/,-73.98788,FOR_RENT,,,,False,10002,Apartment for rent,"163 Ludlow St APT 2A, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$2,495/mo",40.721522,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/158-Orchard-St-APT-3C-New-York-NY-10002/2118613551_zpid/,-73.98854,FOR_RENT,,,,False,10002,Apartment for rent,"158 Orchard St APT 3C, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,195/mo",40.720912,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/210-Rivington-St-2-New-York-NY-10002/2119124579_zpid/,-73.982674,FOR_RENT,,,,False,10002,Apartment for rent,"210 Rivington St # 2, New York, NY 10002","3 bds, 1.0 ba ,800 sqft",USD,,"$4,299/mo",40.71849,New York,MULTI_FAMILY,NY,3,1.0,800
-1,https://www.zillow.com/homedetails/19-Stanton-St-APT-43-New-York-NY-10002/2080972530_zpid/,-73.991948,FOR_RENT,,,,False,10002,Apartment for rent,"19 Stanton St APT 43, New York, NY 10002","3 bds, 1.0 ba ,None sqft",USD,,"$4,499/mo",40.722407,New York,MULTI_FAMILY,NY,3,1.0,
,https://www.zillow.com/b/171-suffolk-st-new-york-ny-97QGpf/,-73.985058,,,,,False,,For Rent,"171 Suffolk St, New York, NY"," bds,  ba , sqft",,,,40.720975,,,,,,
-1,https://www.zillow.com/homedetails/153-Essex-St-APT-3B-New-York-NY-10002/2112356393_zpid/,-73.987284,FOR_RENT,,,,False,10002,Apartment for rent,"153 Essex St APT 3B, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$3,575/mo",40.720864,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/57-Pitt-St-APT-7-New-York-NY-10002/2084654154_zpid/,-73.983111,FOR_RENT,,,,False,10002,Apartment for rent,"57 Pitt St APT 7, New York, NY 10002","2 bds, 1.0 ba ,789 sqft",USD,,"$2,850/mo",40.717774,New York,MULTI_FAMILY,NY,2,1.0,789
,https://www.zillow.com/b/29-clinton-st-new-york-ny-97QJ8f/,-73.984527,,,,,False,,For Rent,"29 Clinton St, New York, NY"," bds,  ba , sqft",,,,40.720508,,,,,,
-1,https://www.zillow.com/homedetails/95-Orchard-St-APT-10-New-York-NY-10002/2101064602_zpid/,-73.990312,FOR_RENT,,,,False,10002,Apartment for rent,"95 Orchard St APT 10, New York, NY 10002","0 bds, 1.0 ba ,450 sqft",USD,,"$2,250/mo",40.718481,New York,MULTI_FAMILY,NY,0,1.0,450
-1,https://www.zillow.com/homedetails/198-Rivington-St-5C-New-York-NY-10002/2088023059_zpid/,-73.984346,FOR_RENT,,,,False,10002,Apartment for rent,"198 Rivington St # 5C, New York, NY 10002","4 bds, 1.0 ba ,None sqft",USD,,"$6,400/mo",40.719011,New York,MULTI_FAMILY,NY,4,1.0,
,https://www.zillow.com/b/196-stanton-st-new-york-ny-5XjM8P/,-73.983029,,,,,False,,For Rent,"196 Stanton St, New York, NY"," bds,  ba , sqft",,,,40.720009,,,,,,
-1,https://www.zillow.com/homedetails/162-Orchard-St-APT-2A-New-York-NY-10002/2127422766_zpid/,-73.988476,FOR_RENT,,,,False,10002,Apartment for rent,"162 Orchard St APT 2A, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$4,000/mo",40.721039,New York,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/78-Rivington-St-APT-5C-New-York-NY-10002/2116801237_zpid/,-73.989291,FOR_RENT,,,,False,10002,Apartment for rent,"78 Rivington St APT 5C, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$4,000/mo",40.720481,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/125-delancey-st-new-york-ny-97QFxg/,-73.987751,,,,,False,,For Rent,"125 Delancey St, New York, NY"," bds,  ba , sqft",,,,40.71834,,,,,,
-1,https://www.zillow.com/homedetails/107-Eldridge-St-APT-2C-New-York-NY-10002/2092420663_zpid/,-73.992222,FOR_RENT,,,,False,10002,Apartment for rent,"107 Eldridge St APT 2C, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,150/mo",40.718031,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/125-Delancey-St-APT-1807A-New-York-NY-10002/2080999024_zpid/,-73.98781,FOR_RENT,,,,False,10002,Apartment for rent,"125 Delancey St APT 1807A, New York, NY 10002","1 bds, 2.0 ba ,None sqft",USD,,"$4,945/mo",40.718316,New York,MULTI_FAMILY,NY,1,2.0,
-1,https://www.zillow.com/homedetails/199-Bowery-APT-5A-New-York-NY-10002/80005958_zpid/,-73.993259,FOR_RENT,,,,False,10002,Apartment for rent,"199 Bowery APT 5A, New York, NY 10002","2 bds, 2.0 ba ,900 sqft",USD,,"$6,395/mo",40.721038,New York,MULTI_FAMILY,NY,2,2.0,900
-1,https://www.zillow.com/homedetails/19-Eldridge-St-APT-5-New-York-NY-10002/2092139756_zpid/,-73.993839,FOR_RENT,,,,False,10002,Apartment for rent,"19 Eldridge St APT 5, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$2,750/mo",40.715045,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/179-Orchard-St-APT-12-New-York-NY-10002/2112383962_zpid/,-73.988573,FOR_RENT,,,,False,10002,Apartment for rent,"179 Orchard St APT 12, New York, NY 10002","1 bds, 1.0 ba ,600 sqft",USD,,"$2,650/mo",40.721879,New York,MULTI_FAMILY,NY,1,1.0,600
-1,https://www.zillow.com/homedetails/127-Stanton-St-APT-7-New-York-NY-10002/2115129420_zpid/,-73.986706,FOR_RENT,,,,False,10002,Apartment for rent,"127 Stanton St APT 7, New York, NY 10002","1 bds, 1.0 ba ,800 sqft",USD,,"$2,435/mo",40.720726,New York,MULTI_FAMILY,NY,1,1.0,800
-1,https://www.zillow.com/homedetails/43-Clinton-St-FRNT-2-New-York-NY-10002/2103207618_zpid/,-73.984904,FOR_RENT,,,,False,10002,Apartment for rent,"43 Clinton St FRNT 2, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$2,550/mo",40.719956,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/118-orchard-st-new-york-ny-5YHPdb/,-73.989559,,,,,False,,For Rent,"118 Orchard St, New York, NY"," bds,  ba , sqft",,,,40.719425,,,,,,
,https://www.zillow.com/b/the-ludlow-new-york-ny-23sY/,-73.987173,,,,,False,,The Ludlow,"188 Ludlow St, New York, NY"," bds,  ba , sqft",,,,40.722015,,,,,,
-1,https://www.zillow.com/homedetails/124-Allen-St-APT-5B-New-York-NY-10002/2109481329_zpid/,-73.989563,FOR_RENT,,,,False,10002,Apartment for rent,"124 Allen St APT 5B, New York, NY 10002","1 bds, 1.0 ba ,800 sqft",USD,,"$3,700/mo",40.720179,New York,MULTI_FAMILY,NY,1,1.0,800
,https://www.zillow.com/b/252-south-st-new-york-ny-9pSKPZ/,-73.990468,,,,,False,,For Rent,"252 South St, Manhattan, NY"," bds,  ba , sqft",,,,40.710029,,,,,,
-1,https://www.zillow.com/homedetails/86-Stanton-St-APT-2-New-York-NY-10002/2108418903_zpid/,-73.988616,FOR_RENT,,,,False,10002,Apartment for rent,"86 Stanton St APT 2, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,650/mo",40.721629,New York,MULTI_FAMILY,NY,2,1.0,
,"https://www.zillow.com/b/One-Manhattan-Square-Manhattan-NY/40.710456,-73.991235_ll/",-73.991235,,,,,False,,One Manhattan Square,"252 South St, Manhattan, NY"," bds,  ba , sqft",,,,40.710456,,,,,,
,https://www.zillow.com/b/331-e-houston-st-new-york-ny-23HL/,-73.982592,,,,,False,,For Rent,"331 E Houston St, New York, NY"," bds,  ba , sqft",,,,40.720767,,,,,,
,https://www.zillow.com/b/205-allen-st-new-york-ny-5VTF/,-73.989272,,,,,False,,For Rent,"205 Allen St, New York, NY"," bds,  ba , sqft",,,,40.721997,,,,,,
-1,https://www.zillow.com/homedetails/15-Essex-St-APT-11-New-York-NY-10002/2107843767_zpid/,-73.990119,FOR_RENT,,,,False,10002,Apartment for rent,"15 Essex St APT 11, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,200/mo",40.715211,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/250-east-houston-street-new-york-ny-5XjY7H/,-73.98491,,,,,False,,250 East Houston Street,"250 E Houston St, New York, NY"," bds,  ba , sqft",,,,40.722095,,,,,,
-1,https://www.zillow.com/homedetails/135-E-Broadway-APT-2A-New-York-NY-10002/2080992278_zpid/,-73.991617,FOR_RENT,,,,False,10002,Apartment for rent,"135 E Broadway APT 2A, New York, NY 10002","3 bds, 1.0 ba ,None sqft",USD,,"$3,450/mo",40.713728,New York,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/23-Clinton-St-APT-2C-New-York-NY-10002/2081186174_zpid/,-73.984546,FOR_RENT,,,,False,10002,Apartment for rent,"23 Clinton St APT 2C, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,400/mo",40.720659,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/54-Allen-St-APT-4A-New-York-NY-10002/2106484194_zpid/,-73.99195,FOR_RENT,,,,False,10002,Apartment for rent,"54 Allen St APT 4A, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$3,250/mo",40.715499,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/163-Rivington-St-3-New-York-NY-10002/2080954850_zpid/,-73.985293,FOR_RENT,,,,False,10002,Apartment for rent,"163 Rivington St # 3, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,000/mo",40.718932,New York,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/156-Allen-St-APT-17A-New-York-NY-10002/2080955971_zpid/,-73.989653,FOR_RENT,,,,False,10002,Apartment for rent,"156 Allen St APT 17A, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,075/mo",40.720884,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/81-Rivington-St-APT-2A-New-York-NY-10002/2118468524_zpid/,-73.989339,FOR_RENT,,,,False,10002,Apartment for rent,"81 Rivington St APT 2A, New York, NY 10002","2 bds, 1.0 ba ,None sqft",USD,,"$3,900/mo",40.720233,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/89-clinton-st-new-york-ny-8YyH/,-73.98554,,,,,False,,For Rent,"89 Clinton St, New York, NY"," bds,  ba , sqft",,,,40.718742,,,,,,
-1,https://www.zillow.com/homedetails/145-Attorney-St-APT-3B-New-York-NY-10002/2090454880_zpid/,-73.983744,FOR_RENT,,,,False,10002,Apartment for rent,"145 Attorney St APT 3B, New York, NY 10002","4 bds, 2.0 ba ,None sqft",USD,,"$8,095/mo",40.720156,New York,MULTI_FAMILY,NY,4,2.0,
,https://www.zillow.com/b/91-attorney-st-new-york-ny-97QKtn/,-73.984786,,,,,False,,For Rent,"91 Attorney St, New York, NY"," bds,  ba , sqft",,,,40.71832,,,,,,
-1,https://www.zillow.com/homedetails/163-Ludlow-St-APT-2A-New-York-NY-10002/2087314114_zpid/,-73.98788,FOR_RENT,,,,False,10002,Apartment for rent,"163 Ludlow St APT 2A, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$2,495/mo",40.721522,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/158-Orchard-St-APT-3C-New-York-NY-10002/2118613551_zpid/,-73.98854,FOR_RENT,,,,False,10002,Apartment for rent,"158 Orchard St APT 3C, New York, NY 10002","0 bds, 1.0 ba ,None sqft",USD,,"$2,195/mo",40.720912,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/210-Rivington-St-2-New-York-NY-10002/2119124579_zpid/,-73.982674,FOR_RENT,,,,False,10002,Apartment for rent,"210 Rivington St # 2, New York, NY 10002","3 bds, 1.0 ba ,800 sqft",USD,,"$4,299/mo",40.71849,New York,MULTI_FAMILY,NY,3,1.0,800
-1,https://www.zillow.com/homedetails/19-Stanton-St-APT-43-New-York-NY-10002/2080972530_zpid/,-73.991948,FOR_RENT,,,,False,10002,Apartment for rent,"19 Stanton St APT 43, New York, NY 10002","3 bds, 1.0 ba ,None sqft",USD,,"$4,499/mo",40.722407,New York,MULTI_FAMILY,NY,3,1.0,
,https://www.zillow.com/b/171-suffolk-st-new-york-ny-97QGpf/,-73.985058,,,,,False,,For Rent,"171 Suffolk St, New York, NY"," bds,  ba , sqft",,,,40.720975,,,,,,
-1,https://www.zillow.com/homedetails/153-Essex-St-APT-3B-New-York-NY-10002/2112356393_zpid/,-73.987284,FOR_RENT,,,,False,10002,Apartment for rent,"153 Essex St APT 3B, New York, NY 10002","1 bds, 1.0 ba ,None sqft",USD,,"$3,575/mo",40.720864,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/57-Pitt-St-APT-7-New-York-NY-10002/2084654154_zpid/,-73.983111,FOR_RENT,,,,False,10002,Apartment for rent,"57 Pitt St APT 7, New York, NY 10002","2 bds, 1.0 ba ,789 sqft",USD,,"$2,850/mo",40.717774,New York,MULTI_FAMILY,NY,2,1.0,789
,https://www.zillow.com/b/29-clinton-st-new-york-ny-97QJ8f/,-73.984527,,,,,False,,For Rent,"29 Clinton St, New York, NY"," bds,  ba , sqft",,,,40.720508,,,,,,
-1,https://www.zillow.com/homedetails/95-Orchard-St-APT-10-New-York-NY-10002/2101064602_zpid/,-73.990312,FOR_RENT,,,,False,10002,Apartment for rent,"95 Orchard St APT 10, New York, NY 10002","0 bds, 1.0 ba ,450 sqft",USD,,"$2,250/mo",40.718481,New York,MULTI_FAMILY,NY,0,1.0,450
-1,https://www.zillow.com/homedetails/198-Rivington-St-5C-New-York-NY-10002/2088023059_zpid/,-73.984346,FOR_RENT,,,,False,10002,Apartment for rent,"198 Rivington St # 5C, New York, NY 10002","4 bds, 1.0 ba ,None sqft",USD,,"$6,400/mo",40.719011,New York,MULTI_FAMILY,NY,4,1.0,
